reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
AJIA55AVU0CUS,0972683275,"Chris C ""Chris C""","[0, 0]",Holds the TV fine and the articulation is great.  We use it in a downstairs bedroom where we can move it to be seen from the bed or the treadmill.  Has cable mgmt as well.,4.0,"For 22"" LCD",1364947200,"04 3, 2013",0.6083333333333334,35,0,0,0.0,2013-04-03,473
A3C51ESBUD8QAJ,0972683275,chuckn,"[0, 0]",Another great buy from Amazon. The local stores wanted twice the money and the other mounts were cheaply made. this mount is made well and you get a free hdmi cable and level with it,4.0,videosecu articulating wall mount,1324598400,"12 23, 2011",0.29500000000000004,35,0,0,0.0,2011-12-23,940
A3IC6OB22INS9,0972683275,C. Johansen,"[0, 0]",Just to know that the TV will sit off center of where the base is placed. Other than that it has held up and worked.,4.0,product worked as advertised.,1369353600,"05 24, 2013",-0.3416666666666666,25,0,0,0.0,2013-05-24,422
A3ISZ8KLXYYI7P,0972683275,"C. Lackey ""Great Product""","[0, 0]","This is the best mount I have ever found, especially for the price.Home Depot has a nearly identical mount for $90.This mount comes with every fastener you could need from Lags, Hollow Wall Anchors, Spacers, to varying lengths of Metric Fasteners to most if not all TVs.They mount easy and are sturdy; I have a 60&#34; LED TV on one without issue.I also have 32&#34;, 42&#34;, 46&#34;, and 50&#34; TVs on them; I have used these to mount every LED/LCD TV I or friends have mounted.",5.0,Best Mount Ever,1390348800,"01 22, 2014",0.32222222222222224,86,0,0,0.0,2014-01-22,179
A3QH8VQDE7HZCR,0972683275,costaricachris,"[15, 19]","Quality was excellent. Instructions were clear. It was not clear about a tilt feature, but there was enough to level it when I finished. Be careful to get the wall bracket real vertical. (I was using it for a 23 inch computer screen so I really need it to be level for reading.) Everything I needed plus lots of extra hardware for different situations.",5.0,Real value for the money,1286236800,"10 5, 2010",0.15000000000000002,64,15,19,0.75,2010-10-05,1384
A6J8D9V5S9MBE,0972683275,Curtis G,"[0, 0]","In the process of turning our master bedroom into a fortress of solitude for my wife, we decided to mount ourPanasonic TC-L32X2 32-Inch 720p LCD HDTVon the wall, above the dresser, to save some space. (You can never have enough dresser space for displaying tchotchkes, amirite, fellas?) My wife wanted a fixed wall mount but I thought the viewing angle required some articulation. (In hindsight, fixed would have worked, too.) This unit was highly rated and the price was right. Sold.The installation was straightforward and fairly simple. The only point at which I needed some help was in balancing the TV while I attached it to the arm; otherwise it was all me. I think it looks great; my wife says it reminds her of being in the hospital. (Sorry, Honey.) When we mount thePanasonic VIERA TC-P42S30 42-Inch 1080p Plasma HDTVin the living room, I'll definitely use a flat mount.You could spend four times this much on an articulating TV mount, but I don't see why you would.",5.0,Simple and effective. Just the way I like it.,1306886400,"06 1, 2011",0.10683673469387756,168,0,0,0.0,2011-06-01,1145
A39Z4OU2C7ENWH,0972683275,Dave C,"[1, 1]","I gave this mount 3 stars.5 to start because out of the box, and mounted on the wall, I really liked it for my daughter's room. The ability to move her 26"" TV around so she can play in other areas of the room is a welcomed addition.I subtracted 1 star because of the tacky instructions and poor cable management for something that moves at maximum, about 2 feet away from the wall.1 more star fell off because now that the TV is mounted, the mount seems to sag, even though there are two huge lag bolts in a stud mounting it. That parts not the problem, the problem is where the tv mounts to the plate itself, it seems no matter how many washers you use, it just does not make full contact. Also if you move the TV to a new position the mounts seems to want to ""fall"" in that direction on its hinges. SO it must be releveled by yanking on it every time it moves.Otherwise, it works I guess. But for $50 I'd rather have a stationary mount that I never have to worry about. I would not set a tv larger than a 30"" or so on this. I just don't trust it.",3.0,"Works, but I don't trust it",1328572800,"02 7, 2012",0.21792929292929294,209,1,1,0.5,2012-02-07,894
A2E5IK9TUH8UPD,0972683275,David,"[0, 0]","For the price, this wall mount is great.  Not too hard to install.  The only reason I didn't give it a 5 star is wire management.  I could not get the little loop to work.  Not a big deal at all however.  Overall, I highly recommend this product.  Well worth the money.",4.0,Easy to install.  Wire managment is not the best.,1331078400,"03 7, 2012",0.09760416666666666,52,0,0,0.0,2012-03-07,865
AEQR0VUFBZXUY,0972683275,"D. Durbin ""Student of Poetry, Student of Life""","[0, 0]","Needed a corner mounted Flatscreen. This did the job well, easy to install. I had to mount in a metal stud, so I used two support boards in the back to distribute the weight more evenly. Expectations of item met at a fraction of the cost from competitors.",5.0,Good corner mount,1363737600,"03 20, 2013",0.3111111111111111,48,0,0,0.0,2013-03-20,487
A13BWQDECDDVIZ,0972683275,D. Jacobs,"[0, 0]","I'd never bought one of these, mainly due to the high prices in the retail stores.  I hadn't looked online much, and hadn't really needed a monitor mounting device until recently.This thing is well built, and it does the job.  It's not fancy but if you are just looking for an inexpensive way to hang a monitor (TV or PC) on the wall this will do the job.  It comes with a nice bag of heavy-duty hardware.  It is primarily designed for mounting TV sets, but you can get it to work with a PC monitor, as long as it has the VESA mounting.It mainly articulates side-to-side and in-and-out.  It'll pivot a bit up and down, but that's limited.",4.0,VideoSecu,1296950400,"02 6, 2011",0.13246825396825396,119,0,0,0.0,2011-02-06,1260
A12XCRHPREC51Y,0972683275,DnP,"[0, 0]","Only gave this four stars because it's only supporting a 32&#34; TV. I think I would be scared to mount a 55&#34; TV on it. If you sprang for a 50&#34; or bigger TV, spend a little more on a properly rated mount. As with any TV mount, make sure you're hitting wall studs with the main screws, don't just use anchors in drywall or you're asking for trouble. LOTS of hardware included in the kit, so mounting any style or brand of TV shouldn't be a problem.",4.0,Nice mount for the money.,1371427200,"06 17, 2013",0.10291666666666668,88,0,0,0.0,2013-06-17,398
A3QPJS71FU70MX,0972683275,Donald Jones,"[0, 0]","Nothing fancy, just decent quality and simple installation.  As may have been mentioned, one must discard the provided Phillips screws that the manufacturer provides to affix the bracket to the wall stud.  Use your own.  The TV I mounted with it is an older flat-panel, so it's a little heavier than the news ones.  This thing isn't fazed, and stays where I put it.",4.0,These mounts are amazing,1380240000,"09 27, 2013",0.14916666666666664,64,0,0,0.0,2013-09-27,296
A2A3B0JX2JRS6S,0972683275,Dustan Dennington,"[0, 0]",Amazing how easy it is to move my 46&#34; around on this mount and able to hang off one stud. Nice quality feel to metal it is made of.,5.0,in love with this mount,1379462400,"09 18, 2013",0.5333333333333333,29,0,0,0.0,2013-09-18,305
A1ZPEZMQBCTZQN,0972683275,Dusty,"[0, 0]","Very sturdy. The arm is very stiff at first so you have to work it lose.  However, the mount works great, just make sure you get that stud just right. I was impressed with the quality and happy with the price.",4.0,Works great.,1384300800,"11 13, 2013",0.4446428571428571,41,0,0,0.0,2013-11-13,249
A2OGXHE7PVLTOE,0972683275,D. Wallas,"[0, 0]","Don't have anything to really complain about.  EXCEPT there doesn't seem to be a way, or i'm missing it to tilt the TV up or down (ie. mounted high on the wall and pointed down towards the chair).  and i am quite savvy with tools/assembly/etc. And it is difficult to get to the bolt heads on the back of the TV to adjust the angle.  No reason to not buy it though.",4.0,no problems with it.  works as intended.,1324080000,"12 17, 2011",-0.09301587301587302,72,0,0,0.0,2011-12-17,946
A3OYE7X2O08LNT,0972683275,dwilly910,"[0, 0]","Bought the mount for my 30&#34; Dell U3011 monitor.  It fits the Dell quite well, and I bought it for it's reach from the wall, it's ability to manipulate, and it's weight capacity.  And in all those respects, I'm quite happy.However, there is a noticeable tilt/sag to the monitor when I have the arm extended.  I'm not so concerned with sag perpendicular to the wall, as that was expected, but the rotational sag that I sometimes get.",4.0,"Works good, but has some sag",1360195200,"02 7, 2013",-0.1,77,0,0,0.0,2013-02-07,528
A2LR9WP2JGDT8E,0972683275,E. Coronel,"[0, 2]","The mount plate and the extender arms need to be screwed together and there are two holes for each arm to attach to the corner of the plate. The holes don't align so I couldn't put two screws in. I just used one screw which is not the most secure attachment. Then I used zip ties to secure the arm better. I did this because I had to install the tv ASAP and could not wait for a replacement. Also, the mounting bracket that attaches to the wall has a larger screw hole on the bottom. This means that the bottom can wiggle and the bracket will be misaligned. Again, I did a quick fix. I gave this 2 stars and not 1 because it actually stayed up on the wall and is now holding my tv, albeit due to my own ingenuity and not the quality of the mount. I should not have to do quick fixes on a product like this.",2.0,screw holes don't align,1355702400,"12 17, 2012",0.2941666666666667,163,0,2,0.0,2012-12-17,580
